#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520525806883448746,-0.0824715191,-0.1983734895,0.5942731202,0.9795407879,0.1493010813,-0.1200651620,0.0615904934
1520525806891782746,-0.0829201700,-0.1983542217,0.5944215170,0.9798913826,0.1483529194,-0.1190901368,0.0601816327
1520525806900115746,-0.0837028201,-0.1980567479,0.5944920241,0.9801829110,0.1483720564,-0.1176748939,0.0581361614
1520525806908448746,-0.0842419535,-0.1980941189,0.5946936087,0.9805786142,0.1470985715,-0.1166399544,0.0567689404
1520525806916782746,-0.0848396915,-0.1979954984,0.5949678109,0.9809184100,0.1463110692,-0.1155389998,0.0551623374
1520525806925115746,-0.0856038643,-0.1977371066,0.5950651728,0.9811755616,0.1461573598,-0.1144010477,0.0533380147
1520525806933448746,-0.0863143075,-0.1976557065,0.5952471491,0.9814496007,0.1457458809,-0.1133929848,0.0515446452
1520525806941781746,-0.0870770401,-0.1975195171,0.5955630790,0.9817970905,0.1450557264,-0.1120175609,0.0498535395
1520525806950115746,-0.0877731457,-0.1976359109,0.5958584812,0.9821504064,0.1438715192,-0.1109382556,0.0487264667
1520525806958448746,-0.0885640119,-0.1973935116,0.5959685614,0.9823210544,0.1440117189,-0.1099405574,0.0471067375
1520525806966781746,-0.0892534276,-0.1975085761,0.5962849470,0.9826241882,0.1428704061,-0.1092464975,0.0458579838
1520525806975115746,-0.0900720426,-0.1973021249,0.5964258363,0.9827629471,0.1431549292,-0.1082645299,0.0442995214
1520525806983448746,-0.0908567809,-0.1974540016,0.5967522831,0.9831348383,0.1417545118,-0.1071225405,0.0433163863
1520525806991781746,-0.0916645842,-0.1975698173,0.5971453900,0.9834669436,0.1406154101,-0.1061109556,0.0419588182
1520525807000115746,-0.0923025557,-0.1973311523,0.5973331720,0.9835096838,0.1408149058,-0.1059545833,0.0406631347
1520525807008448746,-0.0931002073,-0.1972976295,0.5976830264,0.9837692041,0.1400147893,-0.1050908506,0.0393690872
1520525807016782746,-0.0938751294,-0.1973094508,0.5980562469,0.9840539398,0.1390471758,-0.1042045774,0.0380148984
1520525807025115746,-0.0947534298,-0.1969974164,0.5981011074,0.9840922043,0.1395395773,-0.1037294818,0.0364888269
1520525807033448746,-0.0955410894,-0.1971456310,0.5985591005,0.9843835224,0.1382681075,-0.1030466848,0.0353891512
1520525807041782746,-0.0964662826,-0.1974139672,0.5991505676,0.9848345724,0.1363547307,-0.1015899598,0.0344634938
1520525807050115746,-0.0973860819,-0.1971608273,0.5992903612,0.9848954703,0.1366468565,-0.1012267316,0.0325837072
1520525807058448746,-0.0982111966,-0.1972075393,0.5996565890,0.9851416852,0.1355714252,-0.1006967798,0.0312475170
1520525807066781746,-0.0989933842,-0.1972280738,0.6001209688,0.9853893752,0.1345073050,-0.1000720779,0.0300190508
1520525807075115746,-0.0997587461,-0.1973458207,0.6005759371,0.9856351471,0.1333223787,-0.0995790433,0.0288533219
1520525807083448746,-0.1005854750,-0.1974352371,0.6010181081,0.9859007524,0.1320598615,-0.0989779386,0.0276272893
1520525807091781746,-0.1013865384,-0.1978022897,0.6016662034,0.9863327181,0.1296503787,-0.0980680130,0.0268554139
1520525807100115746,-0.1022025490,-0.1978636340,0.6021580831,0.9865896626,0.1282522013,-0.0976511605,0.0256214999
1520525807108448746,-0.1027323682,-0.1978360016,0.6025060825,0.9866671166,0.1276297382,-0.0979058766,0.0247606616
1520525807116781746,-0.1035098919,-0.1979910282,0.6030584693,0.9869540340,0.1259709658,-0.0974092089,0.0237591369
1520525807125115746,-0.1043505982,-0.1981741423,0.6036142384,0.9872560307,0.1244151354,-0.0965886637,0.0227383831
1520525807133448746,-0.1055021272,-0.1986879982,0.6043730933,0.9877959830,0.1214845438,-0.0950283330,0.0216845011
1520525807141782746,-0.1061938335,-0.1985316120,0.6047885390,0.9879220601,0.1208134981,-0.0948489457,0.0204396520
1520525807150115746,-0.1070823025,-0.1989742862,0.6055061151,0.9883360955,0.1183644588,-0.0937751649,0.0196935443
1520525807158448746,-0.1075540748,-0.1986467204,0.6057791356,0.9883211845,0.1183070384,-0.0942624487,0.0184193301
1520525807166782746,-0.1082951916,-0.1988468373,0.6064156951,0.9885699909,0.1167066418,-0.0938282836,0.0174695725
1520525807175115746,-0.1093961007,-0.1988591449,0.6069881879,0.9888209243,0.1156865256,-0.0927173699,0.0159152994
1520525807183448746,-0.1101058041,-0.1988362016,0.6074999508,0.9889817514,0.1147134844,-0.0923997160,0.0147717400
1520525807191781746,-0.1111325441,-0.1989257371,0.6082560983,0.9893494468,0.1129103118,-0.0908859868,0.0133667876
1520525807200115746,-0.1118889739,-0.1991470038,0.6089575437,0.9896292095,0.1111020145,-0.0902027740,0.0124028053
1520525807208448746,-0.1123668445,-0.1995100629,0.6095075794,0.9898419683,0.1091675917,-0.0902724806,0.0120910699
1520525807216781746,-0.1134829366,-0.1992340018,0.6101222845,0.9900760998,0.1084526334,-0.0888013430,0.0100828778
1520525807225115746,-0.1141708594,-0.1993556718,0.6108072947,0.9903276839,0.1067887262,-0.0881300522,0.0089632778
1520525807233448746,-0.1144805526,-0.1997950228,0.6114905716,0.9905687958,0.1044981067,-0.0881643718,0.0089805389
1520525807241781746,-0.1150363973,-0.1995320192,0.6118666092,0.9906012120,0.1044117139,-0.0880541369,0.0073417825
1520525807250115746,-0.1159590483,-0.1998692341,0.6127487494,0.9910176341,0.1019662299,-0.0863126564,0.0060878734
1520525807258448746,-0.1166843944,-0.2000276593,0.6134366801,0.9912629154,0.1004227784,-0.0853795012,0.0048413755
1520525807266782746,-0.1174038086,-0.2003150773,0.6141092905,0.9915564982,0.0984169399,-0.0843629220,0.0035656866
1520525807275115746,-0.1179829734,-0.2002648945,0.6147476276,0.9917306974,0.0974716236,-0.0834542720,0.0022115270
1520525807283448746,-0.1186605421,-0.2001846178,0.6152768590,0.9918827106,0.0967724084,-0.0824826231,0.0006373992
1520525807291782746,-0.1193225807,-0.2004458573,0.6160185540,0.9921561231,0.0949264685,-0.0813310504,-0.0006732493
1520525807300115746,-0.1199753838,-0.2003853168,0.6166870765,0.9923433444,0.0938659535,-0.0802335936,-0.0025377300
1520525807308448746,-0.1205723739,-0.2005527247,0.6172525895,0.9925249049,0.0927640091,-0.0792238352,-0.0035687179
1520525807316781746,-0.1211673608,-0.2006059594,0.6178779665,0.9926974455,0.0917269310,-0.0781877506,-0.0049626117
1520525807325115746,-0.1216583240,-0.2004131525,0.6183542383,0.9927509865,0.0914370967,-0.0777202934,-0.0066552330
1520525807333448746,-0.1222113628,-0.2004461242,0.6189847738,0.9928929387,0.0903511734,-0.0770153301,-0.0083016079
1520525807341781746,-0.1227785261,-0.2004557840,0.6196578644,0.9930562375,0.0891714478,-0.0760827601,-0.0099586949
1520525807350115746,-0.1234177369,-0.2004546303,0.6202770474,0.9932050092,0.0881491818,-0.0751056286,-0.0115185062
1520525807358448746,-0.1239544597,-0.2004246393,0.6207928457,0.9932980657,0.0872273884,-0.0747095260,-0.0129931532
1520525807366781746,-0.1245712750,-0.2003967216,0.6214656263,0.9934526629,0.0858571908,-0.0739156426,-0.0147250491
1520525807375115746,-0.1250980651,-0.2003795862,0.6221414716,0.9935958683,0.0845822793,-0.0731948291,-0.0159876665
1520525807383448746,-0.1257023534,-0.2003008809,0.6228316533,0.9937498076,0.0832295158,-0.0722498022,-0.0177238161
1520525807391782746,-0.1261926925,-0.2004060137,0.6234841742,0.9939172328,0.0816579599,-0.0715261303,-0.0185613733
1520525807400115746,-0.1266982950,-0.2003936193,0.6241784372,0.9940837034,0.0800632575,-0.0706763968,-0.0198068792
1520525807408448746,-0.1272983976,-0.2003615498,0.6248207748,0.9942380236,0.0785289063,-0.0697978282,-0.0212656187
1520525807416782746,-0.1278275125,-0.2003137104,0.6254926012,0.9943911654,0.0769153655,-0.0689577988,-0.0226949035
1520525807425115746,-0.1286085586,-0.2005187632,0.6263953711,0.9946848914,0.0741628234,-0.0672776236,-0.0239909119
1520525807433448746,-0.1291035486,-0.2005098535,0.6271268267,0.9948606699,0.0721638939,-0.0663559861,-0.0253279095
1520525807441781746,-0.1297317867,-0.2006747774,0.6279777864,0.9950977889,0.0695700432,-0.0650791370,-0.0265538221
1520525807450115746,-0.1302215698,-0.2005523196,0.6286522354,0.9952180058,0.0678083490,-0.0644246007,-0.0281535016
1520525807458448746,-0.1306243413,-0.2004967827,0.6293083782,0.9953599447,0.0661179659,-0.0636253894,-0.0289621292
1520525807466781746,-0.1310463164,-0.2004076627,0.6299374245,0.9954914952,0.0642107658,-0.0629169665,-0.0302508809
1520525807475115746,-0.1314475426,-0.2003052534,0.6306121056,0.9956195098,0.0622333002,-0.0621214611,-0.0317762822
1520525807483448746,-0.1318458918,-0.2001961178,0.6312106492,0.9957684613,0.0600271894,-0.0614073746,-0.0327267839
1520525807491781746,-0.1322235916,-0.2000673838,0.6318256172,0.9958579616,0.0581761848,-0.0609422418,-0.0341832577
1520525807500115746,-0.1325034980,-0.1999823523,0.6323434779,0.9959782158,0.0560518641,-0.0604351227,-0.0351166367
1520525807508448746,-0.1327651781,-0.1998770047,0.6330031146,0.9960791479,0.0537462062,-0.0600398398,-0.0365088229
1520525807516782746,-0.1331485330,-0.1997256863,0.6335743190,0.9961675059,0.0519923358,-0.0592183017,-0.0379511522
1520525807525115746,-0.1333791457,-0.1995736221,0.6340929057,0.9962613861,0.0503234964,-0.0584960513,-0.0388459558
1520525807533448746,-0.1337091492,-0.1993292393,0.6344897283,0.9963172596,0.0487248206,-0.0578394351,-0.0404030905
1520525807541782746,-0.1339897176,-0.1991359527,0.6348937528,0.9963630793,0.0472664120,-0.0572931686,-0.0417611470
1520525807550115746,-0.1342703249,-0.1989769522,0.6353466420,0.9964481005,0.0455754932,-0.0561779531,-0.0431056252
1520525807558448746,-0.1344733078,-0.1988080073,0.6357561408,0.9964970153,0.0440819839,-0.0555810056,-0.0442857663
1520525807566781746,-0.1345290030,-0.1986733535,0.6361547457,0.9965266521,0.0427791421,-0.0552709223,-0.0452736333
1520525807575115746,-0.1347442153,-0.1984887918,0.6364629424,0.9965440835,0.0414360452,-0.0548651385,-0.0466128782
1520525807583448746,-0.1349035577,-0.1983117900,0.6367337684,0.9965566170,0.0405622692,-0.0543390134,-0.0477166950
1520525807591781746,-0.1351167034,-0.1980645331,0.6370812499,0.9965541225,0.0393393845,-0.0537723379,-0.0494047513
1520525807600115746,-0.1351753111,-0.1979699651,0.6373619633,0.9965777121,0.0385248594,-0.0532891135,-0.0500896139
1520525807608448746,-0.1353192146,-0.1978230459,0.6376119318,0.9965922839,0.0376029111,-0.0526475972,-0.0511670914
1520525807616781746,-0.1354943664,-0.1975612288,0.6378630885,0.9965951606,0.0372477311,-0.0516866933,-0.0523371576
1520525807625115746,-0.1355839515,-0.1974233510,0.6381174153,0.9965943949,0.0365261801,-0.0510784804,-0.0534456642
1520525807633448746,-0.1358877697,-0.1974278370,0.6386227192,0.9966762646,0.0348814151,-0.0495078611,-0.0544856136
1520525807641782746,-0.1358091841,-0.1971676505,0.6387465194,0.9966304612,0.0346461673,-0.0494824904,-0.0554873859
1520525807650115746,-0.1359376387,-0.1970142899,0.6390399484,0.9966327430,0.0338705907,-0.0486984873,-0.0566075617
1520525807658448746,-0.1360525790,-0.1968454125,0.6392782009,0.9966288505,0.0334140953,-0.0480575817,-0.0574882728
1520525807666782746,-0.1361293548,-0.1966499973,0.6396169793,0.9966357695,0.0326412187,-0.0472532538,-0.0584707090
1520525807675115746,-0.1363197934,-0.1966522845,0.6398381272,0.9966336353,0.0317525767,-0.0464214114,-0.0596508464
1520525807683448746,-0.1364302643,-0.1965511199,0.6401303901,0.9966489567,0.0308910223,-0.0455053908,-0.0605463556
1520525807691781746,-0.1364994723,-0.1964613090,0.6404589612,0.9966698501,0.0300057304,-0.0443709261,-0.0614824118
1520525807700115746,-0.1366359163,-0.1963620868,0.6407592269,0.9966703555,0.0292315406,-0.0434672943,-0.0624845091
1520525807708448746,-0.1367699946,-0.1962883199,0.6411324165,0.9966939007,0.0280541728,-0.0426161453,-0.0632304974
1520525807716781746,-0.1367996444,-0.1960593336,0.6414009321,0.9966924478,0.0272697274,-0.0417775427,-0.0641495392
1520525807725115746,-0.1370204885,-0.1960375764,0.6419066851,0.9967083997,0.0256267352,-0.0406414557,-0.0652986109
1520525807733448746,-0.1371288844,-0.1958644595,0.6421641636,0.9966743818,0.0250947934,-0.0398717018,-0.0664881592
1520525807741781746,-0.1373000642,-0.1957385045,0.6424704274,0.9966519378,0.0240393699,-0.0390278260,-0.0677041534
1520525807750115746,-0.1374925125,-0.1956392360,0.6428349691,0.9966549056,0.0224933320,-0.0380861986,-0.0687203807
1520525807758448746,-0.1376445443,-0.1955732801,0.6432131421,0.9966470593,0.0213103331,-0.0371745415,-0.0697033878
1520525807766782746,-0.1378510956,-0.1955243638,0.6436251019,0.9966273012,0.0199276075,-0.0362364618,-0.0708789934
1520525807775115746,-0.1380464327,-0.1954378892,0.6440020054,0.9965970053,0.0185153082,-0.0354350523,-0.0720829348
1520525807783448746,-0.1382013400,-0.1954253193,0.6444031596,0.9965791171,0.0172235605,-0.0345282286,-0.0730836075
1520525807791782746,-0.1384102360,-0.1953781897,0.6447451343,0.9965388654,0.0159158759,-0.0336889480,-0.0743103586
1520525807800115746,-0.1384375396,-0.1950005075,0.6447917427,0.9964163882,0.0161911667,-0.0339201273,-0.0757736920
1520525807808448746,-0.1388508340,-0.1951769772,0.6454397687,0.9964435680,0.0137127435,-0.0322166634,-0.0766437410
1520525807816781746,-0.1391381163,-0.1952515904,0.6458314222,0.9963875249,0.0121828428,-0.0314795177,-0.0779263658
1520525807825115746,-0.1393965725,-0.1951709467,0.6461140121,0.9963229169,0.0113074270,-0.0307547795,-0.0791639493
1520525807833448746,-0.1396449788,-0.1951635254,0.6464926511,0.9962845930,0.0100399400,-0.0298328664,-0.0801636410
1520525807841781746,-0.1399427977,-0.1951829730,0.6468136065,0.9962354518,0.0091311877,-0.0287203194,-0.0812815436
1520525807850115746,-0.1402623178,-0.1951593510,0.6471873608,0.9961724580,0.0076062084,-0.0280070087,-0.0824511193
1520525807858448746,-0.1405873438,-0.1951325674,0.6475313509,0.9961196505,0.0063793787,-0.0271649287,-0.0834686294
1520525807866781746,-0.1409259746,-0.1951349691,0.6478906368,0.9960703669,0.0051370170,-0.0263061452,-0.0844122144
1520525807875115746,-0.1412084380,-0.1951473225,0.6483101808,0.9960349703,0.0038207267,-0.0251551403,-0.0852464592
1520525807883448746,-0.1416121378,-0.1951304385,0.6487056894,0.9959842844,0.0025913589,-0.0240927826,-0.0861865874
1520525807891782746,-0.1419779450,-0.1952462160,0.6491289641,0.9959534996,0.0009434330,-0.0231110266,-0.0868424843
1520525807900115746,-0.1423804127,-0.1952100511,0.6494015933,0.9958886403,0.0001533740,-0.0223411044,-0.0877876286
1520525807908448746,-0.1427453810,-0.1953512180,0.6498409421,0.9958547042,-0.0012484475,-0.0213712555,-0.0884031619
1520525807916782746,-0.1431413097,-0.1953964712,0.6502103724,0.9958022083,-0.0023076772,-0.0205542763,-0.0891636603
1520525807925115746,-0.1435635043,-0.1954822177,0.6505095901,0.9957416061,-0.0032159546,-0.0198663926,-0.0899646480
1520525807933448746,-0.1439715812,-0.1955733340,0.6508301342,0.9956964685,-0.0040339737,-0.0192160589,-0.0905704853
1520525807941781746,-0.1444262947,-0.1955975696,0.6511089606,0.9956300536,-0.0047088131,-0.0185366811,-0.0914057706
1520525807950115746,-0.1448325290,-0.1957090083,0.6515278854,0.9955757345,-0.0058847059,-0.0179581331,-0.0920425584
1520525807958448746,-0.1453690206,-0.1956603623,0.6517527785,0.9954804360,-0.0060743983,-0.0174129441,-0.0931589640
1520525807966781746,-0.1458168109,-0.1957367589,0.6521519606,0.9954180880,-0.0070846274,-0.0167353704,-0.0938752660
1520525807975115746,-0.1463233030,-0.1957596118,0.6524812961,0.9953513530,-0.0074138538,-0.0159564742,-0.0946895441
1520525807983448746,-0.1468033945,-0.1958594444,0.6527514835,0.9952816913,-0.0082200295,-0.0155826977,-0.0954147033
1520525807991781746,-0.1473990534,-0.1959793606,0.6530786823,0.9952069775,-0.0093990616,-0.0149915732,-0.0961768288
1520525808000115746,-0.1479076722,-0.1960833724,0.6534509196,0.9951170510,-0.0102052635,-0.0144934899,-0.0970970968
1520525808008448746,-0.1484618086,-0.1963231891,0.6539154893,0.9950269759,-0.0119272190,-0.0141349865,-0.0978736985
1520525808016782746,-0.1489571591,-0.1964961445,0.6544319581,0.9949656581,-0.0133604335,-0.0132199898,-0.0984381521
1520525808025115746,-0.1496009489,-0.1966633173,0.6548449947,0.9948781503,-0.0146797014,-0.0123326155,-0.0992465563
1520525808033448746,-0.1501980824,-0.1967926899,0.6551244442,0.9947848121,-0.0158318697,-0.0119875039,-0.1000441365
1520525808041782746,-0.1508324069,-0.1969782281,0.6554754977,0.9946962632,-0.0170882947,-0.0112473132,-0.1008009525
1520525808050115746,-0.1514678390,-0.1972386933,0.6559594880,0.9945973708,-0.0186948982,-0.0104518811,-0.1015742538
1520525808058448746,-0.1521473081,-0.1974670895,0.6564640547,0.9945419673,-0.0200656191,-0.0090539314,-0.1019885901
1520525808066781746,-0.1528259146,-0.1976202201,0.6569211241,0.9944571056,-0.0216197497,-0.0078914319,-0.1025932589
1520525808075115746,-0.1535330278,-0.1977377397,0.6571596353,0.9944014300,-0.0224469973,-0.0066186401,-0.1030442721
1520525808083448746,-0.1542366214,-0.1980080937,0.6577425920,0.9942579116,-0.0244444160,-0.0058941639,-0.1040141077
1520525808091781746,-0.1549602198,-0.1981205011,0.6581958456,0.9941104122,-0.0261874495,-0.0052120937,-0.1050311376
1520525808100115746,-0.1556556431,-0.1982521172,0.6586945502,0.9939879878,-0.0277150523,-0.0045232186,-0.1058267282
1520525808108448746,-0.1563284348,-0.1984386465,0.6591644921,0.9938768763,-0.0293648703,-0.0036208221,-0.1064582024
1520525808116781746,-0.1570169926,-0.1987274199,0.6596940304,0.9937575359,-0.0313387581,-0.0027530200,-0.1070339336
1520525808125115746,-0.1577653938,-0.1988108593,0.6601702210,0.9936408050,-0.0326537391,-0.0018600011,-0.1077414700
1520525808133448746,-0.1584424024,-0.1989046572,0.6606466820,0.9935407691,-0.0338768775,-0.0008683330,-0.1082974757
1520525808141782746,-0.1590140154,-0.1991205450,0.6612212877,0.9934608782,-0.0354239340,-0.0001719747,-0.1085384668
1520525808150115746,-0.1597489545,-0.1991792536,0.6616865540,0.9933343323,-0.0366040144,0.0006271519,-0.1093007647
1520525808158448746,-0.1603968187,-0.1992926498,0.6621762636,0.9932385252,-0.0378807795,0.0012291087,-0.1097304328
1520525808166782746,-0.1613372586,-0.1993015563,0.6626789727,0.9930843955,-0.0388062235,0.0021608549,-0.1107826305
1520525808175115746,-0.1620256840,-0.1993896072,0.6631557373,0.9929847075,-0.0400795456,0.0026252636,-0.1112119991
1520525808183448746,-0.1625060541,-0.1995227876,0.6635183954,0.9929133967,-0.0409738686,0.0023239195,-0.1115290458
1520525808191781746,-0.1631539266,-0.1996676890,0.6640841460,0.9927960210,-0.0422253283,0.0024012774,-0.1121040417
1520525808200115746,-0.1639555144,-0.1998125881,0.6647288427,0.9926784827,-0.0436648600,0.0032239081,-0.1125718279
1520525808208448746,-0.1646299753,-0.1999122951,0.6652238626,0.9925951496,-0.0446697534,0.0033780943,-0.1129073537
1520525808216781746,-0.1652905909,-0.2000001647,0.6657408493,0.9925003171,-0.0455592905,0.0035022320,-0.1133808007
1520525808225115746,-0.1659541374,-0.2001266736,0.6661926681,0.9924217883,-0.0463451031,0.0035130702,-0.1137487752
